id,name,domain,category_vi,latitude,longitude,address,district,province,description,search_text
HN_00073,Hybra Ultra Lounge,Ẩm thực,quán bar,21.0356982,105.853259,"Nhà Hàng - Bar Studio Lounge, 32 Phố Mã Mây, Hà Nội Old Quarter, Hàng Buồm, Hoàn Kiếm, Hà Nội, 11010",Hà Nội,Hà Nội,"Hybra Ultra Lounge là quán bar tại Hà Nội, Hà Nội.",Hybra Ultra Lounge Ẩm thực quán bar Hà Nội Hà Nội
HN_00074,Cà Phê AnAn,Ẩm thực,quán cà phê,21.0446359,105.8027367,"Ngân Hàng Tmcp Đầu Tư Và Phát Triển Việt Nam, Phố Phùng Chí Kiên, Nghĩa Đô, Cầu Giấy, Hà Nội, 11307",Hà Nội,Hà Nội,"Cà Phê AnAn là quán cà phê tại Hà Nội, Hà Nội.",Cà Phê AnAn Ẩm thực quán cà phê Hà Nội Hà Nội
HN_00075,Pho 10,Ẩm thực,nhà hàng,21.0304724,105.8488474,"Quán Cafe 12, 12 Phố Lý Quốc Sư, Hàng Trống, Hoàn Kiếm, Hà Nội",Hà Nội,Hà Nội,"Pho 10 là nhà hàng tại Hà Nội, Hà Nội.",Pho 10 Ẩm thực nhà hàng Hà Nội Hà Nội
HN_00076,Puku,Ẩm thực,nhà hàng,21.0294934,105.8435381,"Cửa Hàng Vinamotor, Phố Tống Duy Tân, Hàng Bông, Hoàn Kiếm, Hà Nội",Hà Nội,Hà Nội,"Puku là nhà hàng tại Hà Nội, Hà Nội.",Puku Ẩm thực nhà hàng Hà Nội Hà Nội
HN_00077,Rising Dragon,Du lịch,khách sạn,21.0324116,105.8539573,"Coffee Hằng, 65 Phố Hàng Bè, Hà Nội Old Quarter, Hàng Bạc, Hoàn Kiếm, Hà Nội, 11011",Hà Nội,Hà Nội,"Rising Dragon là khách sạn tại Hà Nội, Hà Nội.",Rising Dragon Du lịch khách sạn Hà Nội Hà Nội
HN_00078,Khách Sạn Hanoi Elegance 2,Du lịch,khách sạn,21.0346906,105.8535697,"Nhà Hàng - Bar - Cafe 69, 69 Phố Mã Mây, Hà Nội Old Quarter, Hàng Buồm, Hoàn Kiếm, Hà Nội",Hà Nội,Hà Nội,"Khách Sạn Hanoi Elegance 2 là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Hanoi Elegance 2 Du lịch khách sạn Hà Nội Hà Nội
HN_00079,Sunshine Palace,Du lịch,khách sạn,21.0350341,105.8533618,"49 Phố Đào Duy Từ, Hà Nội Old Quarter, Hàng Buồm, Hoàn Kiếm, Hà Nội, 11010",Hà Nội,Hà Nội,"Sunshine Palace là khách sạn tại Hà Nội, Hà Nội.",Sunshine Palace Du lịch khách sạn Hà Nội Hà Nội
HN_00080,Khách Sạn Joseph's,Du lịch,khách sạn,21.0282816,105.8483502,"21 Phố Ấu Triệu, Hàng Trống, Hoàn Kiếm, Hà Nội, 11006",Hà Nội,Hà Nội,"Khách Sạn Joseph's là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Joseph's Du lịch khách sạn Hà Nội Hà Nội
HN_00081,Khách Sạn Boutique,Du lịch,khách sạn,21.0379401,105.8518102,"Khách Sạn CityGate, 10 Phố Thanh Hà, Hà Nội Old Quarter, Đồng Xuân, Hoàn Kiếm, Hà Nội, 11009",Hà Nội,Hà Nội,"Khách Sạn Boutique là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Boutique Du lịch khách sạn Hà Nội Hà Nội
HN_00082,Khách Sạn Blue Star,Du lịch,khách sạn,21.0336734,105.8474742,"Khách Sạn Blue Star, Hà Nội Old Quarter, Hàng Bồ, Hoàn Kiếm, Hà Nội, 11014",Hà Nội,Hà Nội,"Khách Sạn Blue Star là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Blue Star Du lịch khách sạn Hà Nội Hà Nội
HN_00083,Khách Sạn Hanoi Cozy 2,Du lịch,khách sạn,21.0327548,105.8537342,"44 Phố Hàng Bè, Hà Nội Old Quarter, Hàng Bạc, Hoàn Kiếm, Hà Nội, 11011",Hà Nội,Hà Nội,"Khách Sạn Hanoi Cozy 2 là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Hanoi Cozy 2 Du lịch khách sạn Hà Nội Hà Nội
HN_00084,Cà Phê Hồ Thanh Nhàn,Ẩm thực,quán cà phê,21.005952,105.8591623,"181 Ngõ 281 Trần Khát Chân, Thanh Nhàn, Hai Bà Trưng, Hà Nội, 11624",Hà Nội,Hà Nội,"Cà Phê Hồ Thanh Nhàn là quán cà phê tại Hà Nội, Hà Nội.",Cà Phê Hồ Thanh Nhàn Ẩm thực quán cà phê Hà Nội Hà Nội
HN_00085,Sheraton Hanoi,Du lịch,khách sạn,21.0597444,105.8320123,"Đường Nghi Tàm, Quảng An, Tây Hồ, Hà Nội, 11207",Hà Nội,Hà Nội,"Sheraton Hanoi là khách sạn tại Hà Nội, Hà Nội.",Sheraton Hanoi Du lịch khách sạn Hà Nội Hà Nội
HN_00086,Thai Village,Ẩm thực,nhà hàng,21.0320076,105.8512129,"9 Phố Hàng Gai, Hàng Đào, Hoàn Kiếm, Hà Nội, 11015",Hà Nội,Hà Nội,"Thai Village là nhà hàng tại Hà Nội, Hà Nội.",Thai Village Ẩm thực nhà hàng Hà Nội Hà Nội
HN_00087,Khách Sạn Thaison I,Du lịch,khách sạn,21.0305739,105.8564189,"Dịch Vụ Tẩm Quất - Giác Hơi Bảo Sinh, 15 Phố Hàng Vôi, Lý Thái Tổ, Hoàn Kiếm, Hà Nội",Hà Nội,Hà Nội,"Khách Sạn Thaison I là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Thaison I Du lịch khách sạn Hà Nội Hà Nội
HN_00088,Khách Sạn Hà Nội Emerald,Du lịch,khách sạn,21.0339948,105.8535544,"Đặc Sản Nộm Thịt Bò Khô Long Vĩ Ốn, 107 Phố Mã Mây, Hà Nội Old Quarter, Hàng Bạc, Hoàn Kiếm, Hà Nội, 11010",Hà Nội,Hà Nội,"Khách Sạn Hà Nội Emerald là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Hà Nội Emerald Du lịch khách sạn Hà Nội Hà Nội
HN_00089,Sunshine 2,Du lịch,khách sạn,21.0343564,105.8533288,"Tiệm Sửa Xe, 88 Phố Mã Mây, Hà Nội Old Quarter, Hàng Buồm, Hoàn Kiếm, Hà Nội",Hà Nội,Hà Nội,"Sunshine 2 là khách sạn tại Hà Nội, Hà Nội.",Sunshine 2 Du lịch khách sạn Hà Nội Hà Nội
HN_00090,Khách Sạn Especen,Du lịch,khách sạn,21.0333592,105.8537508,"Nhà Hàng Tandoor, 24 Phố Hàng Bè, Hà Nội Old Quarter, Hàng Bạc, Hoàn Kiếm, Hà Nội, 11011",Hà Nội,Hà Nội,"Khách Sạn Especen là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Especen Du lịch khách sạn Hà Nội Hà Nội
HN_00091,Khách Sạn Bamboo,Du lịch,khách sạn,21.0331185,105.8537687,"Bamboo Hotel - TNK Travel - Restaurant, 32 Phố Hàng Bè, Hà Nội Old Quarter, Hàng Bạc, Hoàn Kiếm, Hà Nội, 11011",Hà Nội,Hà Nội,"Khách Sạn Bamboo là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Bamboo Du lịch khách sạn Hà Nội Hà Nội
HN_00092,Khách Sạn Golden Wings,Du lịch,khách sạn,21.0340122,105.8532958,"Bar - Nhà Hàng Old Hanoi, 106 Phố Mã Mây, Hà Nội Old Quarter, Hàng Bạc, Hoàn Kiếm, Hà Nội, 11010",Hà Nội,Hà Nội,"Khách Sạn Golden Wings là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Golden Wings Du lịch khách sạn Hà Nội Hà Nội
HN_00093,Le Pub,Ẩm thực,quán pub,21.033101,105.8539305,"Lasiesta, 27 Phố Hàng Bè, Hà Nội Old Quarter, Hàng Bạc, Hoàn Kiếm, Hà Nội, 11011",Hà Nội,Hà Nội,"Le Pub là quán pub tại Hà Nội, Hà Nội.",Le Pub Ẩm thực quán pub Hà Nội Hà Nội
HN_00094,Khách Sạn Friendly,Du lịch,khách sạn,21.0347247,105.8533643,"72 Phố Mã Mây, Hà Nội Old Quarter, Hàng Buồm, Hoàn Kiếm, Hà Nội, 11010",Hà Nội,Hà Nội,"Khách Sạn Friendly là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Friendly Du lịch khách sạn Hà Nội Hà Nội
HN_00095,Khách Sạn Hoà Bình Palace,Du lịch,khách sạn,21.0330675,105.8539845,"Lasiesta, 27 Phố Hàng Bè, Hà Nội Old Quarter, Hàng Bạc, Hoàn Kiếm, Hà Nội, 11011",Hà Nội,Hà Nội,"Khách Sạn Hoà Bình Palace là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Hoà Bình Palace Du lịch khách sạn Hà Nội Hà Nội
HN_00096,Khách Sạn Allura,Du lịch,khách sạn,21.0338753,105.8536358,"10 Phố Hàng Bạc, Hà Nội Old Quarter, Hàng Bạc, Hoàn Kiếm, Hà Nội, 11011",Hà Nội,Hà Nội,"Khách Sạn Allura là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Allura Du lịch khách sạn Hà Nội Hà Nội
HN_00097,Khách Sạn Golden Wings II,Du lịch,khách sạn,21.0341376,105.8535652,"Duong Dining, 101 Phố Mã Mây, Hà Nội Old Quarter, Hàng Bạc, Hoàn Kiếm, Hà Nội, 11010",Hà Nội,Hà Nội,"Khách Sạn Golden Wings II là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Golden Wings II Du lịch khách sạn Hà Nội Hà Nội
HN_00098,Trang Anh,Ẩm thực,quán cà phê,21.0329897,105.8528307,"21 Phố Gia Ngư, Hà Nội Old Quarter, Hàng Bạc, Hoàn Kiếm, Hà Nội, 11011",Hà Nội,Hà Nội,"Trang Anh là quán cà phê tại Hà Nội, Hà Nội.",Trang Anh Ẩm thực quán cà phê Hà Nội Hà Nội
HN_00099,Salute Hotel,Du lịch,khách sạn,21.0319667,105.8540409,"Sửa Chữa Giầy Dép Nam Nữ, 9A Phố Hàng Dầu, Hàng Bạc, Hoàn Kiếm, Hà Nội, 11011",Hà Nội,Hà Nội,"Salute Hotel là khách sạn tại Hà Nội, Hà Nội.",Salute Hotel Du lịch khách sạn Hà Nội Hà Nội
HN_00100,Phú Long Hotel,Du lịch,khách sạn,21.0323049,105.8534066,"Phú Long Hotel, 12 Phố Cầu Gỗ, Hà Nội Old Quarter, Hàng Bạc, Hoàn Kiếm, Hà Nội",Hà Nội,Hà Nội,"Phú Long Hotel là khách sạn tại Hà Nội, Hà Nội.",Phú Long Hotel Du lịch khách sạn Hà Nội Hà Nội
HN_00101,Khách Sạn Hanoi A1,Du lịch,khách sạn,21.0320927,105.8536784,"Hanoi A1 Hotel, Ha Nội",,Hà Nội,"Khách Sạn Hanoi A1 là khách sạn tại , Hà Nội.",Khách Sạn Hanoi A1 Du lịch khách sạn  Hà Nội
HN_00102,Khách Sạn Indochina,Du lịch,khách sạn,21.0315137,105.8547329,"Phòng Khám Bùi Nguyên Kiểm, 93 Phố Nguyễn Hữu Huân, Lý Thái Tổ, Hoàn Kiếm, Hà Nội, 11007",Hà Nội,Hà Nội,"Khách Sạn Indochina là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Indochina Du lịch khách sạn Hà Nội Hà Nội
HN_00103,Khách Sạn Asia Palace,Du lịch,khách sạn,21.0317015,105.8556478,"Khách Sạn Asia Palace, 44A Phố Hàng Tre, Lý Thái Tổ, Hoàn Kiếm, Hà Nội, 11007",Hà Nội,Hà Nội,"Khách Sạn Asia Palace là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Asia Palace Du lịch khách sạn Hà Nội Hà Nội
HN_00104,Khách Sạn Gia Bảo Grand,Du lịch,khách sạn,21.0314953,105.8549091,"34 Phố Lò Sũ, Lý Thái Tổ, Hoàn Kiếm, Hà Nội, 11007",Hà Nội,Hà Nội,"Khách Sạn Gia Bảo Grand là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Gia Bảo Grand Du lịch khách sạn Hà Nội Hà Nội
HN_00105,Khách Sạn Hanoi Elegance,Du lịch,khách sạn,21.0314996,105.854844,"Indochina Legend Hotel 2, Ha Nội",,Hà Nội,"Khách Sạn Hanoi Elegance là khách sạn tại , Hà Nội.",Khách Sạn Hanoi Elegance Du lịch khách sạn  Hà Nội
HN_00106,Khách Sạn Hanoi Happy,Du lịch,khách sạn,21.0314439,105.8552823,"22 Phố Lò Sũ, Lý Thái Tổ, Hoàn Kiếm, Hà Nội, 11007",Hà Nội,Hà Nội,"Khách Sạn Hanoi Happy là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Hanoi Happy Du lịch khách sạn Hà Nội Hà Nội
HN_00107,Nhà Hàng Ba Ba,Ẩm thực,nhà hàng,21.0460387,105.8009777,"Ngõ 93 Hoàng Quốc Việt, Nghĩa Đô, Cầu Giấy, Hà Nội, 11307",Hà Nội,Hà Nội,"Nhà Hàng Ba Ba là nhà hàng tại Hà Nội, Hà Nội.",Nhà Hàng Ba Ba Ẩm thực nhà hàng Hà Nội Hà Nội
HN_00108,Khách Sạn Boss,Du lịch,khách sạn,21.0314436,105.8552453,"22 Phố Lò Sũ, Lý Thái Tổ, Hoàn Kiếm, Hà Nội, 11007",Hà Nội,Hà Nội,"Khách Sạn Boss là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Boss Du lịch khách sạn Hà Nội Hà Nội
HN_00109,Toshi Fusion,Ẩm thực,nhà hàng,21.0200182,105.8562112,"24C Phố Trần Hưng Đạo, Phan Chu Trinh, Hoàn Kiếm, Hà Nội, 11021",Hà Nội,Hà Nội,"Toshi Fusion là nhà hàng tại Hà Nội, Hà Nội.",Toshi Fusion Ẩm thực nhà hàng Hà Nội Hà Nội
HN_00110,Cà Phê Ete,Ẩm thực,quán pub,21.0337988,105.8269214,"Ngõ 73 Giang Văn Minh, Đội Cấn, Ba Đình, Hà Nội, 11113",Hà Nội,Hà Nội,"Cà Phê Ete là quán pub tại Hà Nội, Hà Nội.",Cà Phê Ete Ẩm thực quán pub Hà Nội Hà Nội
HN_00111,Khách Sạn Astoria,Du lịch,khách sạn,21.0292242,105.8454081,"Khách Sạn Astoria, 151 Phố Hàng Bông, Hàng Bông, Hoàn Kiếm, Hà Nội",Hà Nội,Hà Nội,"Khách Sạn Astoria là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Astoria Du lịch khách sạn Hà Nội Hà Nội
HN_00112,Trang An,Du lịch,khách sạn,21.0321562,105.85026,"Shop Tô Thanh Ngà, 54 Phố Hàng Gai, Hà Nội Old Quarter, Hàng Gai, Hoàn Kiếm, Hà Nội, 11015",Hà Nội,Hà Nội,"Trang An là khách sạn tại Hà Nội, Hà Nội.",Trang An Du lịch khách sạn Hà Nội Hà Nội
HN_00113,Nhà Hàng Duy Lê Malraux,Ẩm thực,nhà hàng,21.0313388,105.8489482,"Ngọc Sports, 6 Phố Hàng Bông, Hà Nội Old Quarter, Hàng Gai, Hoàn Kiếm, Hà Nội, 11015",Hà Nội,Hà Nội,"Nhà Hàng Duy Lê Malraux là nhà hàng tại Hà Nội, Hà Nội.",Nhà Hàng Duy Lê Malraux Ẩm thực nhà hàng Hà Nội Hà Nội
HN_00114,Khách Sạn Nam Hải,Du lịch,khách sạn,21.0312401,105.8472175,"Công Ty Trách Nhiệm Hữu Hạn Đầu Tư Nguyên Huy - Chocolate Merci Shop, 57 Phố Đường Thành, Hà Nội Old Quarter, Cửa Đông, Hoàn Kiếm, Hà Nội, 11016",Hà Nội,Hà Nội,"Khách Sạn Nam Hải là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Nam Hải Du lịch khách sạn Hà Nội Hà Nội
HN_00115,Sago,Ẩm thực,quán bar,21.0323292,105.8520426,"Bấm Lỗ Tai Đồ Kẹp Tóc Nữ, Hà Nội Old Quarter, Hàng Bạc, Hoàn Kiếm, Hà Nội, 11011",Hà Nội,Hà Nội,"Sago là quán bar tại Hà Nội, Hà Nội.",Sago Ẩm thực quán bar Hà Nội Hà Nội
HN_00116,PAN,Du lịch,khách sạn,21.0286011,105.8437682,"Tóc Việt Hair Salon, 212 Phố Hàng Bông, Cửa Nam, Hoàn Kiếm, Hà Nội, 11017",Hà Nội,Hà Nội,"PAN là khách sạn tại Hà Nội, Hà Nội.",PAN Du lịch khách sạn Hà Nội Hà Nội
HN_00117,Son Thanh,Ẩm thực,nhà hàng,21.0307814,105.8472039,"Tiệm Bánh Triều Patisserie, Phố Đường Thành, Hà Nội Old Quarter, Cửa Đông, Hoàn Kiếm, Hà Nội, 11016",Hà Nội,Hà Nội,"Son Thanh là nhà hàng tại Hà Nội, Hà Nội.",Son Thanh Ẩm thực nhà hàng Hà Nội Hà Nội
HN_00118,Orick Coffee,Ẩm thực,quán cà phê,21.0242859,105.8476001,"Phố 19 Tháng 12, Trần Hưng Đạo, Hoàn Kiếm, Hà Nội, 11019",Hà Nội,Hà Nội,"Orick Coffee là quán cà phê tại Hà Nội, Hà Nội.",Orick Coffee Ẩm thực quán cà phê Hà Nội Hà Nội
HN_00119,Khách Sạn Hanoi Stars,Du lịch,khách sạn,21.0337024,105.8542552,"Garden Nails, 23 Phố Hàng Mắm, Hà Nội Old Quarter, Lý Thái Tổ, Hoàn Kiếm, Hà Nội, 11007",Hà Nội,Hà Nội,"Khách Sạn Hanoi Stars là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Hanoi Stars Du lịch khách sạn Hà Nội Hà Nội
HN_00120,Van Viet Cafe,Ẩm thực,quán cà phê,21.0231794,105.8516744,"Cafe Vân Việt, 36 Phố Lý Thường Kiệt, Hàng Bài, Hoàn Kiếm, Hà Nội, 11020",Hà Nội,Hà Nội,"Van Viet Cafe là quán cà phê tại Hà Nội, Hà Nội.",Van Viet Cafe Ẩm thực quán cà phê Hà Nội Hà Nội
HN_00121,Khách Sạn Bảo Anh,Du lịch,khách sạn,21.0294692,105.8479138,"Quán Cafe Giải Khát Hương Tuấn, 21 Phố Phủ Doãn, Hàng Trống, Hoàn Kiếm, Hà Nội, 11006",Hà Nội,Hà Nội,"Khách Sạn Bảo Anh là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Bảo Anh Du lịch khách sạn Hà Nội Hà Nội
HN_00122,Nhà Hàng Yakiniku Shiki,Ẩm thực,nhà hàng,21.0336059,105.8548258,"Shiki BBQ Restaurant, 8A Phố Hàng Tre, Lý Thái Tổ, Hoàn Kiếm, Hà Nội, 11007",Hà Nội,Hà Nội,"Nhà Hàng Yakiniku Shiki là nhà hàng tại Hà Nội, Hà Nội.",Nhà Hàng Yakiniku Shiki Ẩm thực nhà hàng Hà Nội Hà Nội
HN_00123,Rose Hotel,Du lịch,khách sạn,21.0311286,105.8472821,"Cửa Hàng Thời Trang Túi Xách - Around The World HandBags Fashion, 61 Phố Đường Thành, Hà Nội Old Quarter, Cửa Đông, Hoàn Kiếm, Hà Nội, 11016",Hà Nội,Hà Nội,"Rose Hotel là khách sạn tại Hà Nội, Hà Nội.",Rose Hotel Du lịch khách sạn Hà Nội Hà Nội
HN_00124,Trung Nam Hải,Du lịch,khách sạn,21.029546,105.8479124,"Quán Cafe Giải Khát Hương Tuấn, 21 Phố Phủ Doãn, Hàng Trống, Hoàn Kiếm, Hà Nội, 11006",Hà Nội,Hà Nội,"Trung Nam Hải là khách sạn tại Hà Nội, Hà Nội.",Trung Nam Hải Du lịch khách sạn Hà Nội Hà Nội
HN_00125,Khách Sạn Hanoi Backpackers Palace,Du lịch,khách sạn,21.0336742,105.8475063,"Sinh Cafe In Ha Noi Tour Information And Boongking Office, Hà Nội Old Quarter, Hàng Bồ, Hoàn Kiếm, Hà Nội, 11014",Hà Nội,Hà Nội,"Khách Sạn Hanoi Backpackers Palace là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Hanoi Backpackers Palace Du lịch khách sạn Hà Nội Hà Nội
HN_00126,Cà Phê Cosa Nostra,Ẩm thực,quán cà phê,21.0255087,105.8579872,"Coffee Food Cocktail Cosa Nostra, Phố Tông Đản, Tràng Tiền, Hoàn Kiếm, Hà Nội, 11022",Hà Nội,Hà Nội,"Cà Phê Cosa Nostra là quán cà phê tại Hà Nội, Hà Nội.",Cà Phê Cosa Nostra Ẩm thực quán cà phê Hà Nội Hà Nội
HN_00127,Rainbow Homestay,Du lịch,nhà khách/homestay,21.0268165,105.8575022,"3 Ngõ 18 Tông Đản, Tràng Tiền, Hoàn Kiếm, Hà Nội, 11022",Hà Nội,Hà Nội,"Rainbow Homestay là nhà khách/homestay tại Hà Nội, Hà Nội.",Rainbow Homestay Du lịch nhà khách/homestay Hà Nội Hà Nội
HN_00128,Khách Sạn Hanoi Spark,Du lịch,khách sạn,21.0323652,105.8547395,"16 Phố Hàng Thùng, Lý Thái Tổ, Hoàn Kiếm, Hà Nội, 11007",Hà Nội,Hà Nội,"Khách Sạn Hanoi Spark là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Hanoi Spark Du lịch khách sạn Hà Nội Hà Nội
HN_00129,Khách Sạn Cozy,Du lịch,khách sạn,21.0324325,105.8537078,"Hương Mai Cafe, 56 Phố Hàng Bè, Hà Nội Old Quarter, Hàng Bạc, Hoàn Kiếm, Hà Nội, 11011",Hà Nội,Hà Nội,"Khách Sạn Cozy là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Cozy Du lịch khách sạn Hà Nội Hà Nội
HN_00130,Red bean,Ẩm thực,nhà hàng,21.0342414,105.8533178,"La Siesta, 94 Phố Mã Mây, Hà Nội Old Quarter, Hàng Bạc, Hoàn Kiếm, Hà Nội, 11010",Hà Nội,Hà Nội,"Red bean là nhà hàng tại Hà Nội, Hà Nội.",Red bean Ẩm thực nhà hàng Hà Nội Hà Nội
HN_00131,Khách Sạn Asia Palace,Du lịch,khách sạn,21.0324639,105.8544065,"Thời Trang Do Manh Cuong, Phố Nguyễn Hữu Huân, Hà Nội Old Quarter, Lý Thái Tổ, Hoàn Kiếm, Hà Nội, 11007",Hà Nội,Hà Nội,"Khách Sạn Asia Palace là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Asia Palace Du lịch khách sạn Hà Nội Hà Nội
HN_00132,Khách Sạn Hanoi Orchid,Du lịch,khách sạn,21.0327409,105.8539635,"45 Phố Hàng Bè, Hà Nội Old Quarter, Hàng Bạc, Hoàn Kiếm, Hà Nội, 11011",Hà Nội,Hà Nội,"Khách Sạn Hanoi Orchid là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Hanoi Orchid Du lịch khách sạn Hà Nội Hà Nội
HN_00133,Khách Sạn Hanoi Elegance,Du lịch,khách sạn,21.0319655,105.848102,"Hotel Little HaNoi, 1 Phố Hàng Mành, Hà Nội Old Quarter, Hàng Gai, Hoàn Kiếm, Hà Nội, 11015",Hà Nội,Hà Nội,"Khách Sạn Hanoi Elegance là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Hanoi Elegance Du lịch khách sạn Hà Nội Hà Nội
HN_00134,Nhà Hàng Green Mango,Ẩm thực,nhà hàng,21.0329639,105.8498165,"Green Mango Bar, Hà Nội Old Quarter, Hàng Gai, Hoàn Kiếm, Hà Nội, 11015",Hà Nội,Hà Nội,"Nhà Hàng Green Mango là nhà hàng tại Hà Nội, Hà Nội.",Nhà Hàng Green Mango Ẩm thực nhà hàng Hà Nội Hà Nội
HN_00135,Khách Sạn Charming,Du lịch,khách sạn,21.0319242,105.8479383,"13 Phố Yên Thái, Hà Nội Old Quarter, Hàng Gai, Hoàn Kiếm, Hà Nội, 11015",Hà Nội,Hà Nội,"Khách Sạn Charming là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Charming Du lịch khách sạn Hà Nội Hà Nội
HN_00136,Khách Sạn Hanoi Eclipse,Du lịch,khách sạn,21.0328812,105.8495832,"Phòng Chẩn Trị Y Học Cổ Truyền Nam Phương, 38 Phố Hàng Quạt, Hà Nội Old Quarter, Hàng Gai, Hoàn Kiếm, Hà Nội",Hà Nội,Hà Nội,"Khách Sạn Hanoi Eclipse là khách sạn tại Hà Nội, Hà Nội.",Khách Sạn Hanoi Eclipse Du lịch khách sạn Hà Nội Hà Nội
HN_00137,Cà Phê HAN,Ẩm thực,quán cà phê,21.0338728,105.8543107,"Cafe Han Mooncake, 46 Phố Nguyễn Hữu Huân, Hà Nội Old Quarter, Lý Thái Tổ, Hoàn Kiếm, Hà Nội, 11007",Hà Nội,Hà Nội,"Cà Phê HAN là quán cà phê tại Hà Nội, Hà Nội.",Cà Phê HAN Ẩm thực quán cà phê Hà Nội Hà Nội
HN_00138,Cà Phê Huy,Ẩm thực,quán cà phê,21.0264433,105.8368669,"Công Ty Tin Học Và Dịch Vụ Sao Mai, 27G Phố Quốc Tử Giám, Văn Chương, Đống Đa, Hà Nội",Hà Nội,Hà Nội,"Cà Phê Huy là quán cà phê tại Hà Nội, Hà Nội.",Cà Phê Huy Ẩm thực quán cà phê Hà Nội Hà Nội
HN_00139,Nhà Hàng Chả Cá Văn Miếu,Ẩm thực,nhà hàng,21.0296628,105.8369362,"9 Phố Văn Miếu, Điện Biên, Đống Đa, Hà Nội, 11508",Hà Nội,Hà Nội,"Nhà Hàng Chả Cá Văn Miếu là nhà hàng tại Hà Nội, Hà Nội.",Nhà Hàng Chả Cá Văn Miếu Ẩm thực nhà hàng Hà Nội Hà Nội
HN_00140,Vanmieu Hotel,Du lịch,khách sạn,21.0266394,105.8370864,"Văn Miếu Hotel, 54B Phố Quốc Tử Giám, Văn Miếu, Đống Đa, Hà Nội, 11508",Hà Nội,Hà Nội,"Vanmieu Hotel là khách sạn tại Hà Nội, Hà Nội.",Vanmieu Hotel Du lịch khách sạn Hà Nội Hà Nội
